EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,540,30,Wet Tropics,intermediate,2.46,4.72,4.07,5.85,2.53,3.56,6.04,3.69,5.14,10.93,3.01,7.27,10.59,9.74,7.97,0.87,1.53,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,540,30,Wet Tropics,intermediate,4.86,6.7,6.13,4.92,1.9,3.59,3.72,4.95,5.22,4.35,5.63,6.97,7.04,4.99,8.53,11.35,7.25,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,540,30,Wet Tropics,intermediate,6.56,3.87,6.42,6.79,4.66,5.57,3.79,4.52,2.19,2.45,4.41,6.45,8.82,3.92,5.02,9.61,7.31,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,540,30,Wet Tropics,intermediate,1.32,5.62,12.21,11.67,1.55,1.31,4.46,4.08,5.36,0.43,1.56,3.78,5.44,3.4,7.36,11.86,12.44,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8885,540,30,Wet Tropics,intermediate,3.23,2.68,4.32,7.26,5.03,5.08,1.7,2.71,4.15,7.91,4.11,2.76,3.21,4.29,5.44,7.91,12.83,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,540,30,Wet Tropics,rare,3.34,4.6,3.97,8.82,11.91,8.93,5.84,8.82,3.75,2.6,4.68,2.65,7.28,5.84,3.2,3.31,7.39,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,540,30,Wet Tropics,rare,6.28,7.87,7.21,3.91,6.39,2.08,0.91,2.62,0.94,2.24,1.37,10.24,11.01,4.4,5.23,6.89,10.84,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,540,30,Wet Tropics,rare,7.71,10.12,6.9,3.68,7.7,7.15,1.8,1.93,3.17,3.02,4.53,5.59,5.94,3.5,2.34,10.12,6.34,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,540,30,Wet Tropics,rare,3.49,7.85,5.05,11.77,8.89,8.35,3.49,7.2,4.58,4.12,1.04,5.64,1.66,9.1,4.12,2,7.46,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,540,30,Wet Tropics,rare,4.77,8.49,5.89,8.25,6,4.04,3.49,4.44,5.37,5.62,4.46,5.9,5.69,7.16,7.01,4.86,4.7,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,540,30,Wet Tropics,rare,5.15,5.94,4.31,2.72,4.29,3.01,3.26,3.11,6.03,10.08,7.35,3.88,7.06,2.16,4.07,8.06,10.41,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,540,30,Wet Tropics,rare,6.3,9.27,6.5,1.71,0.77,0.1,1.45,2.37,6.57,6.56,3,6.24,4.66,6.15,8.05,9.52,12.37,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,540,30,Wet Tropics,rare,3.48,7.93,13.73,15.27,9.7,6.43,2.36,2.45,1.04,4.4,6.39,7.11,3.35,1.54,2.9,7.16,3.13,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,540,30,Wet Tropics,rare,4.3,5.68,3.31,2.94,5.75,4.03,3.58,3.25,4.6,4.5,5.06,5.15,4.77,8.22,6.66,15.92,6.47,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,540,30,Wet Tropics,rare,4.46,9.4,4.98,2,3.65,2.17,5.88,8.71,2.75,6.01,5.65,11.29,11.65,8.43,3.04,3.9,3.37,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,720,30,Wet Tropics,frequent,4.9,3.05,2.19,5.19,3.7,4.54,3.64,6.59,3.51,6.72,5.3,3.53,2.17,4.82,4.45,5.04,4.64,5.47,3.31,4.68,3.88,2.92,3.36,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5556,720,30,Wet Tropics,frequent,3.57,2.07,0.92,1.73,2.07,2.42,1.5,2.3,3.11,7.72,7.03,3.11,2.76,3.46,4.26,6.11,6.91,6.11,3.8,3.23,6.34,11.75,3.69,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,720,30,Wet Tropics,frequent,3.6,8.73,3.56,5.51,8.98,12.02,5.56,2.98,1.41,1.06,0.24,1.19,5.23,1.73,3.6,1.18,0.09,8.64,9.07,6.01,6.67,1.01,0.73,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,720,30,Wet Tropics,frequent,4.76,3.4,5.19,2.77,3.64,4.31,3.7,9.15,12.85,6.22,3.63,5.26,2.83,2.12,2.55,5.05,2.24,1.9,1.04,1.19,4.18,4.92,3.09,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,720,30,Wet Tropics,frequent,6.47,9.3,3.56,2.24,1.38,2.25,1.84,0.49,1.2,1.6,6.52,4.38,6,1.72,3.58,6.89,4.71,3,4.68,5.81,5.33,9.61,4.55,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,720,30,Wet Tropics,frequent,2.39,2.68,3.81,4.6,9.25,6.73,3.76,1.44,4.39,2.92,2.44,2.4,1.07,4.68,1.04,1.43,2.11,4.08,3.17,5.94,6.8,13.14,4.96,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,720,30,Wet Tropics,frequent,5.78,8.68,7.17,4.51,4.86,3.59,2.43,2.12,0.65,2.43,1.16,2.66,6.36,9.41,5.72,0.35,1.05,5.67,4.4,1.85,8.79,2.78,3.01,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8923,720,30,Wet Tropics,frequent,8.15,5.15,2.82,1.16,0.33,3.16,7.97,1.99,5.32,1.33,0.17,3.49,9.47,14.45,3.82,6.48,2.49,0.66,0.66,4.98,6.15,3.32,2.66,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,720,30,Wet Tropics,frequent,3.14,3.79,3.99,7.38,2.47,3.65,1.83,3.41,1.78,0.8,2.11,4.67,4.61,3.79,4.54,6.35,7.55,8.74,4.26,3.57,2.75,4.01,4.56,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,720,30,Wet Tropics,frequent,6.15,3.6,3.02,1.74,2.47,4.5,3.48,5.22,6.04,7.78,2.79,1.49,1.2,0.15,0.46,2.38,9.52,8.94,3.25,4.99,6.73,1.86,9.11,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,720,30,Wet Tropics,intermediate,2.84,3.87,2.08,3.15,3.11,2.43,4.42,7.07,6.08,4.29,4.6,3.95,4.94,5.92,3.16,3.84,3.26,3.87,5.07,5.32,4.04,5.36,3.64,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,720,30,Wet Tropics,intermediate,2.64,1.83,1.6,3,3.69,3.46,4.15,3.92,5.65,4.72,3.23,3.34,3.69,4.15,4.38,4.61,6.34,6.11,7.37,7.6,6.8,2.65,2.65,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,720,30,Wet Tropics,intermediate,4.8,7.37,1.54,6.72,3.72,2.8,2.94,4.98,1.99,3.49,4.43,3.54,4.58,7.57,2.19,6.37,5.88,2.89,1.99,2.39,7.07,2.64,3.63,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,720,30,Wet Tropics,intermediate,6.94,2.07,3.49,4.92,9.53,11.52,7.38,10,5.74,1.74,1.34,4.36,2.83,1.27,1.84,1.47,2.25,1.73,1.2,1.22,3.52,6.02,2.74,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,720,30,Wet Tropics,intermediate,4.59,5.33,12,3.53,8.73,5.28,3.73,1.77,6.6,8.81,2.27,6.74,1.25,3.18,1.33,0.99,0.64,1.75,5.94,0.07,3.93,6.74,2.56,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,720,30,Wet Tropics,intermediate,5.06,7.41,5.64,4.56,6.01,3.01,3.89,2.74,7.18,3.86,5.45,5.54,2.93,1.51,2.41,1.32,2.74,2.69,4.7,3.22,4.95,6.77,3.51,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907,720,30,Wet Tropics,intermediate,2.33,4.15,3.64,2.29,1.89,2.74,1.85,2.61,4.95,5.83,12.63,5.37,7.61,2.98,1.6,5.1,4.45,5.64,4.17,3.38,4.35,5.37,2.81,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,720,30,Wet Tropics,intermediate,3.1,4.93,4.08,1.75,1.75,4.28,4.67,3.05,1.04,6.8,9.01,8.68,2.07,5.38,4.86,6.03,1.88,1.62,5.96,5.7,2.98,2.66,2.66,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,720,30,Wet Tropics,intermediate,2.76,2.97,6.52,5.86,1.96,1.21,2.26,2.59,2.1,2.81,1.96,2.15,1.16,1.14,2.32,5.36,3.66,11.48,11.72,4.05,5.14,6.96,7.48,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,720,30,Wet Tropics,intermediate,1.4,7.21,8.79,1.5,1.93,4.53,5.41,4.35,0.65,0.99,3.05,1,0.91,1.71,5.26,4.33,1.81,4.49,2.2,4.17,2.66,10.15,16.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,720,30,Wet Tropics,rare,1.29,0.79,3.31,3.31,2.73,0.93,3.31,4.6,3.31,4.6,3.02,7.05,2.16,2.73,6.04,5.82,4.03,7.26,9.2,6.18,6.54,7.91,2.23,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,720,30,Wet Tropics,rare,9.13,6.83,7.75,4.21,7.36,2.97,1.29,5.11,4.45,0.68,0.11,3.25,3.33,3.15,6.15,8.56,3.19,3.59,7.37,1.74,4.14,1.21,3.42,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,720,30,Wet Tropics,rare,5.46,3.17,4.86,2.4,4.76,6.57,6.89,4.67,3.2,2.49,0.99,2.34,4.9,4.39,4.42,4.17,3.69,5.06,2.97,4.82,6.26,4.15,2.94,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,720,30,Wet Tropics,rare,3.25,4.51,3.72,5.68,6.24,5.86,3.91,4.68,1.79,1.01,2.07,0.47,1.91,0.92,7,9.69,3.44,4.57,4.43,7.15,8.81,5.03,0.87,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,720,30,Wet Tropics,rare,6.16,6.4,7.5,2.3,6.29,6.29,1.54,1.49,2.06,2.66,3.63,3.87,5.44,2.96,1.57,7.19,5.08,7.13,3.63,3.63,4.35,3.87,2.78,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,720,30,Wet Tropics,rare,5.2,4.61,7.48,8.87,6.95,5.26,3.48,6.64,3.84,2.46,2.15,3.46,1.19,8.96,2.63,3.06,5.37,2.55,0.25,0.82,0.26,2.89,6.78,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,720,30,Wet Tropics,rare,1.35,2.61,2.64,4.54,2.1,4.03,7.22,5.29,6.72,5.28,3.09,3.26,3.66,4.65,4.96,3.64,5.06,4.94,6.42,5.82,3.65,3.92,3.14,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8876,720,30,Wet Tropics,rare,7.42,1.28,1.77,2.35,2.47,4.64,2.6,4.15,0.66,1.41,3.66,7.69,4.08,1.63,2.99,1.78,4.81,7.13,2.25,4.92,4.63,9.24,9.54,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,720,30,Wet Tropics,rare,4.12,4.84,6.16,3.95,2.84,4.74,4.74,2.42,4.37,2.47,4.16,5.69,4.9,4,4.37,4.42,6.48,3.48,2.13,2.2,2.78,5.21,5.61,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,720,30,Wet Tropics,rare,6.25,3.29,1.73,2.41,3.55,6.97,3.25,1.29,3.61,4.37,4.1,1.59,2.41,2.28,4.87,4.16,2.79,5.71,5.51,7.04,5.34,7.39,4.64,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5586,1080,60,Wet Tropics,frequent,6.27,2.51,3.71,3.26,6.07,4.6,6.33,3.19,9.39,8.01,6.54,4.8,0.9,1.62,2.66,9.87,9.03,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,1080,60,Wet Tropics,frequent,2.89,3.24,1.53,2.07,4.34,2.5,1.92,1.72,2.7,4.35,5.27,6.8,18.48,12.88,18.14,5.39,2.93,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,1080,60,Wet Tropics,frequent,0.47,1.75,5.89,6.31,5.99,7.61,17.34,7.3,6.07,3.84,6.38,1.84,5.61,6.28,4.52,6.43,3.07,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,1080,60,Wet Tropics,frequent,4.08,2.42,3.78,11.97,12.81,9.03,10.25,3.51,3.05,9.66,6.61,1.83,3.69,0.8,4.3,4.09,5.77,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,1080,60,Wet Tropics,frequent,10.41,16.54,13.58,8.87,3.38,7.22,0.37,1.41,4.31,4.41,2.07,3.59,6.56,2.49,3.04,3.64,3.26,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,1080,60,Wet Tropics,frequent,6.33,9.63,5.51,2.62,5.23,6.89,3.86,7.85,7.3,1.24,6.2,1.65,2.07,5.79,10.33,8.68,5.51,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,1080,60,Wet Tropics,frequent,10.48,8.08,1.25,2.43,2.63,2.53,5.05,11.52,3.33,11.12,4.83,4.83,5.92,8.58,1.26,4.38,3.24,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,1080,60,Wet Tropics,frequent,3.98,3.67,11.44,9.25,4.77,0.11,1.62,3.66,5.29,4.96,3.18,2.07,2.48,8.8,5.56,7.06,9.76,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,1080,60,Wet Tropics,frequent,4.08,4.47,8.33,1.9,9.15,7.45,0.27,1.29,2.78,0.88,2.57,11.04,10.16,3.25,4.47,12.53,9.96,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,1080,60,Wet Tropics,frequent,3.04,13.06,5.11,6.58,4.61,2.79,1.46,2.3,1.05,5.49,3.98,3.29,5.19,1.16,10.66,8.32,8.02,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542,1080,60,Wet Tropics,intermediate,4.77,10.16,10.87,5.34,0.44,3.95,6.85,4.29,2.51,1.43,0.06,2.43,5.05,4.06,12.87,10.01,4.75,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,1080,60,Wet Tropics,intermediate,1.86,9.12,2.32,3.24,3.14,2.98,2.21,3.18,3.16,2.48,5.5,8.15,8.6,15.67,16.97,4.16,5.69,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,1080,60,Wet Tropics,intermediate,3.96,2.49,2.66,3.07,2.84,3.91,3.52,6.1,6.84,6.05,8.38,6.41,5.11,3.64,8.44,6.95,11.38,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,1080,60,Wet Tropics,intermediate,3.06,6.16,2.16,3.47,11.25,6.79,7.57,6.02,7.97,7.68,2.86,2.4,5.43,6.15,8.96,4.6,4.12,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,1080,60,Wet Tropics,intermediate,6.56,2.14,5.66,5.02,4.27,6.21,5.66,13.46,6.06,7.75,3.48,8.79,4.42,5.61,1.14,0.5,3.53,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8933,1080,60,Wet Tropics,intermediate,7.24,11.62,19.96,8.22,2.31,0.66,0.08,0,0.63,5.18,15.64,7.31,7.18,4.41,1.26,0.71,3.24,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8934,1080,60,Wet Tropics,intermediate,14.21,7.68,6.72,2.01,15.01,5.85,4.36,9.08,4.1,0.09,0,1.05,2.71,9.42,4.45,1.31,6.02,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,1080,60,Wet Tropics,intermediate,5.2,4.8,8.59,9.29,0.57,2.7,10.7,14.18,5.03,1.52,0.93,1.82,1.43,0.41,0.1,0.08,3.77,28.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937,1080,60,Wet Tropics,intermediate,2.27,1.49,3.5,2.28,4.14,6.78,12.62,8.49,7.77,5.28,2.21,4.28,3.5,7.7,1.43,1.93,10.49,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940,1080,60,Wet Tropics,intermediate,4.57,4.67,7.66,6.71,4.51,1.38,5.23,2.77,7.2,6.27,9.14,6.16,8.73,8.68,3.54,2.82,6.45,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,1080,60,Wet Tropics,rare,2.73,4.23,7.09,10.51,1.86,0.18,0.07,0.55,0.75,4.53,7.18,16.79,11.03,3.9,1.68,5.75,11.8,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,1080,60,Wet Tropics,rare,0.16,2.33,9.38,6.06,3.81,1.77,2.6,3.06,5.91,2.97,15.88,13.88,6.19,4.63,6.31,11,3.31,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,1080,60,Wet Tropics,rare,10.75,4.63,0.31,2.8,1.76,0.63,5.54,11.51,9.08,5.72,7.47,1.12,4.37,5.58,11.58,6.91,5.21,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,1080,60,Wet Tropics,rare,4.08,7.66,3.68,3.22,2.7,3.53,3.19,3.31,2.81,3.91,5.89,4.38,10.21,19.22,11.71,5.1,3.13,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,1080,60,Wet Tropics,rare,9.28,1.31,0.06,3.68,7.04,4.55,10.54,2.93,4.93,4.11,0.37,0.19,0.94,3.18,14.28,6.55,13.03,13.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,1080,60,Wet Tropics,rare,5.35,6.18,4.44,4.59,8.17,5.37,6.66,4.9,5.25,7.76,6.6,7.53,3.93,4.3,7.59,3.99,3.57,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,1080,60,Wet Tropics,rare,6.39,4.89,2.73,4.71,4.22,2.84,7.06,3.08,7.81,3.37,5.93,4.22,3.48,6.7,6.31,9.32,9.45,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,1080,60,Wet Tropics,rare,5.31,3.9,5.32,4.77,4.1,3.02,4.21,9.11,2.34,3.57,3.61,3.02,1.69,5.65,11.14,11.61,8.9,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,1080,60,Wet Tropics,rare,4.49,7.66,12.71,13.68,7.58,1.14,0.64,2.45,3.3,2.83,7.4,6.52,4.53,6.62,5.55,7.22,3.86,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,1080,60,Wet Tropics,rare,4.63,0.15,2.64,10.66,4.53,7.25,2.42,6.73,10.96,6.5,7.11,6.73,2.88,6.65,2.11,6.12,2.26,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,1440,60,Wet Tropics,frequent,7.03,8.43,4.65,0.46,1.52,0.76,0,0,0.03,0.62,0.84,5.73,2.07,2.24,4.57,9.23,6.71,5.26,7.46,3.97,10.11,17.33,0.5,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,1440,60,Wet Tropics,frequent,4.85,5.69,4.13,2.11,0.79,0.36,1.03,1.36,1.71,1.29,3.66,3.67,4.8,11.7,7.57,1.39,0.9,2.41,0.42,5.3,11.8,5.08,4.09,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,1440,60,Wet Tropics,frequent,3.16,1.48,3.31,0.63,3.16,2.25,1.64,1.68,3.9,2.15,2.09,1.57,2.11,3.9,5.17,6.56,16.82,11.75,15.09,4.46,2.95,2.17,0.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,1440,60,Wet Tropics,frequent,4.58,6.51,4.28,5.93,14.48,8.48,5.87,3.32,5.17,2.45,3.59,5.59,4.12,5.86,2.8,3.04,0.84,0.17,0.17,0,1.31,3.43,4.61,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,1440,60,Wet Tropics,frequent,2.54,4.59,1.93,1.57,6.16,8.21,3.99,3.62,2.78,6.16,3.86,7.25,5.07,3.74,3.02,2.17,0.85,7,9.54,6.16,4.35,2.9,1.45,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,1440,60,Wet Tropics,frequent,3.3,5.72,2.77,2.21,1.44,3.11,7.34,4.54,9.6,6.94,8.01,1.15,1.18,1.13,0.99,0.17,0.6,1.66,12.14,11.69,3.42,4.27,2.09,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,1440,60,Wet Tropics,frequent,6.56,7.27,11.77,5.81,2.35,1.29,0.38,11.39,2.57,1.27,0.2,0.54,3.87,8.24,4.73,5.98,0.91,1.98,1.06,5.48,5.41,5.72,3.24,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,1440,60,Wet Tropics,frequent,15.02,5.85,0.32,1.27,12.66,4.91,1.74,0.95,0.47,4.11,9.18,4.11,2.22,0.16,0.32,0.16,2.06,5.54,7.75,9.02,7.28,3.48,0.63,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,1440,60,Wet Tropics,frequent,6.24,1.94,7.33,6.33,9.68,4.66,3.8,2.41,3.41,0.96,2.56,1.24,2.4,5.13,0.85,0.45,6.75,2.99,1.3,7.07,4.85,5.49,4.18,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,1440,60,Wet Tropics,frequent,3.78,10.37,6.87,1.69,0.81,0.38,1.09,2.7,0.08,5.78,1.6,4.77,3.45,2,6.11,3,7.9,9.08,13.84,5.95,3.56,2.72,1.08,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,1440,60,Wet Tropics,intermediate,8.18,3.84,3.35,1.82,3.17,5.21,2.23,1.53,4.15,7.15,4.02,3.13,1.96,3.84,5.46,6.53,10.66,5.13,3.97,6.73,2.69,2.45,0.59,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,1440,60,Wet Tropics,intermediate,12.22,6.59,5.77,1.72,12.89,5.03,3.75,7.8,3.53,0.08,0,0.9,2.33,8.1,3.83,1.13,5.18,5.1,3.53,1.35,2.33,2.78,1.88,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,1440,60,Wet Tropics,intermediate,4.14,1.52,2.46,1.59,0.84,3.82,3.5,7.05,5.9,4.07,1.45,3.58,2.75,5.74,6.37,7.44,6.04,6.59,7.62,4.31,2.14,5.43,3.4,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8955,1440,60,Wet Tropics,intermediate,4.64,1.52,1.33,1.93,3.36,3.14,7.98,7.9,4.71,4.02,3.41,1.12,2.07,1.24,1.66,5.45,2.5,4.51,1.93,5.21,9.58,6.11,10.01,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,1440,60,Wet Tropics,intermediate,5.54,3.47,2.53,4.01,5.44,12.34,7.77,4.4,2.3,3.96,4.19,3.25,2.83,1.97,9.44,2.99,3.14,1.42,1.74,2.86,4.88,2.56,4.37,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,1440,60,Wet Tropics,intermediate,14.8,10.29,7.91,3.46,1.45,0.07,5.19,0.63,2.36,3.61,0.55,0.8,2.82,0.21,0.56,0.85,1.79,1.28,6.07,5.57,8.07,14.23,2.49,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,1440,60,Wet Tropics,intermediate,6.48,1.84,0.56,2.79,6.09,3.59,6.38,10.55,1.8,2.73,3.09,6.71,0.89,0.92,0.13,0.13,0.28,0.89,0.58,0.53,7.63,8.96,6.32,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,1440,60,Wet Tropics,intermediate,0.31,3.44,6.78,0.71,0.45,0.77,0.98,1.35,4.3,6.07,2.23,8.62,16.43,2.95,0.37,3.73,12.39,2.9,10.93,3.37,0.75,1.16,2.63,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,1440,60,Wet Tropics,intermediate,0.88,2.23,0.23,8.98,3.71,0.83,0.42,0.3,0.71,3.94,2.09,5.2,6.94,7.23,7.87,0.78,8.96,7.08,10.38,6.13,4.65,8.1,1.75,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8967,1440,60,Wet Tropics,intermediate,6.32,6.02,5.1,1.67,0.2,0.42,1.03,0.42,0.46,6.53,9.06,0.16,0.07,1.31,7.42,14.53,11.58,0.36,0.74,2.66,0.67,3.78,16.12,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,1440,60,Wet Tropics,rare,3.23,2.47,0.25,0.46,2.78,2.38,2.32,4.96,9.48,6.29,4.46,4.75,6.33,6.4,3.72,9.25,5.85,1.1,3.18,4.49,4.35,3.32,4.26,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,1440,60,Wet Tropics,rare,6.11,2.92,6.38,4.19,2.21,6.79,4.54,6.78,4.36,8.05,4.64,1.08,1.89,2.78,4.34,10.84,3.99,1.95,3.11,4.46,1.99,1.78,3.04,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,1440,60,Wet Tropics,rare,2.86,2.05,6.98,11.1,1.45,2.19,2.13,16.58,2.95,8.34,5.6,1.06,3.04,1.09,1.57,3.09,2.29,0.13,4.81,2.68,3.1,5.18,5.7,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,1440,60,Wet Tropics,rare,2.21,0.22,1.69,4.54,2.29,11.66,3.01,2.87,1.62,0.96,5.58,4.19,5.06,3.09,2.42,3.67,3.52,3.01,6.38,10.26,6.74,4.83,4.83,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,1440,60,Wet Tropics,rare,5.13,3.09,5.5,3.49,1.43,4.76,4.71,5.14,3.74,1.81,2.45,3.8,3.76,4.73,2.81,1.88,3.77,12.99,8.24,3.24,2.3,4.02,4.21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
