duration_h,stratum,kind,aep_rain,weight,depth_point_mm,arf,depth_mm,q_peak,t_peak_h,volume_m3,prod_store,rout_store,donor_index,pattern_id,pattern_band,pattern_index,burst_start_step,month
72.0,12,0,0.22469200589358934,0.000860158188011395,98.70573475521176,0.976,96.33679712108668,13.992381184088398,55.0,2580295.8119307766,17.62109722829088,25.606113545186727,3,7586,frequent,7,0,8
72.0,12,0,0.20490836756932726,0.000860158188011395,101.31644201322098,0.975,98.78353096289045,6.488067415450491,67.0,1499810.518669464,1.3952722120924677,25.153023225380647,38,7581,frequent,2,0,12
72.0,12,0,0.18340441286904238,0.000860158188011395,104.4330571761508,0.975,101.82223074674702,10.261261940064799,58.0,2029655.3639135435,5.427709565446549,21.8236174063317,40,7586,intermediate,7,0,9
72.0,12,0,0.18598488743307656,0.000860158188011395,104.04159873920129,0.975,101.44055877072125,10.08820251221378,63.0,2056429.0997190564,5.007556274072761,27.15133173761563,26,7583,intermediate,4,0,10
72.0,12,0,0.1988872602532475,0.000860158188011395,102.15713485960694,0.975,99.60320648811677,7.447604750562132,71.0,1413085.3252285477,0.42008440584182427,20.44401242338091,39,7582,intermediate,3,0,1
72.0,12,0,0.22211153132955516,0.000860158188011395,99.03411954645833,0.976,96.65730067734333,9.887974770683977,68.0,2368167.649209781,12.96871946517814,25.319457526255583,2,7580,frequent,1,0,5
72.0,12,0,0.20404820938131588,0.000860158188011395,101.43512436838584,0.975,98.8992462591762,10.13439203522121,68.0,2402840.8832268817,13.04159450488545,24.252808571624264,45,7580,frequent,1,0,8
72.0,12,0,0.1791036219289854,0.000860158188011395,105.09700749329905,0.974,102.36448529847327,18.31887269681866,76.0,3582231.63479384,27.03236156474063,34.59533471681034,46,7588,intermediate,9,0,8
72.0,12,0,0.22383184770557796,0.000860158188011395,98.81481731531343,0.976,96.4432616997459,8.595712046606456,58.0,1797734.8550144725,8.081436225893473,24.151396068789406,5,7586,frequent,7,0,11
72.0,12,0,0.182544254681031,0.000860158188011395,104.5646817803332,0.974,101.84600005404454,14.24436842247359,83.0,1993052.6096659556,5.886820449917087,16.34416988836449,29,7587,intermediate,8,0,7
72.0,12,0,0.20318805119330446,0.000860158188011395,101.5542714938243,0.975,99.0154147064787,22.485328459916225,60.0,3511009.6343449005,27.454796196848182,29.7155834712464,21,7583,frequent,4,0,6
72.0,12,0,0.20834900032137285,0.000860158188011395,100.8462745629646,0.975,98.32511769889048,9.086693803686584,74.0,2605624.4395616744,17.62109722829088,25.606113545186727,3,7585,frequent,6,0,8
72.0,12,0,0.1963067856892133,0.000860158188011395,102.52471887013202,0.975,99.96160089837872,11.615961551209397,59.0,2326949.3016579812,10.016804658113722,27.526624161458578,24,7581,intermediate,2,0,9
72.0,12,0,0.18770520380909936,0.000860158188011395,103.78342362057218,0.975,101.18883803005787,14.678813900443918,55.0,2634948.818694817,17.08598804573711,25.266363027628067,8,7586,intermediate,7,0,9
72.0,12,0,0.22297168951756657,0.000860158188011395,98.92427781809688,0.976,96.55009515046255,21.787128285345727,81.0,3298691.781914742,25.917004838190365,36.574512122026576,47,7587,frequent,8,0,8
72.0,12,0,0.1945864693131905,0.000860158188011395,102.77228930499672,0.975,100.2029820723718,15.62746916534165,68.0,2449061.8427673453,17.266500898592355,21.617813023224993,23,7582,intermediate,3,0,9
72.0,12,0,0.18512472924506518,0.000860158188011395,104.17152060130523,0.975,101.5672325862726,22.933567625893026,65.0,4085530.974703953,33.38568859156718,45.740684444004415,50,7582,intermediate,3,0,10
72.0,12,0,0.20576852575733867,0.000860158188011395,101.19822009961966,0.975,98.66826459712917,11.216720353571704,68.0,2639894.95207738,18.325459305553952,23.33459389871186,7,7580,frequent,1,0,7
72.0,12,0,0.21092947488540703,0.000860158188011395,100.49832248231166,0.976,98.08636274273618,4.74415063211004,79.0,1315048.1117658748,0.09123651547504126,16.06658715270086,54,7580,frequent,1,0,3
72.0,12,0,0.20232789300529308,0.000860158188011395,101.67388777576329,0.975,99.13204058136921,3.7016047711942353,82.0,1171103.7713704924,0.42008440584182427,20.44401242338091,39,7585,frequent,6,0,1
72.0,12,0,0.1980271020652361,0.000860158188011395,102.27916543733083,0.975,99.72218630139756,11.60930226115587,70.0,1949057.005385777,12.863925686068846,20.42282119802883,37,7582,intermediate,3,0,11
72.0,12,0,0.21178963307341842,0.000860158188011395,100.38320708222926,0.976,97.97401011225575,11.115299087676993,70.0,1888203.178642901,5.427709565446549,21.8236174063317,40,7582,frequent,3,0,9
72.0,12,0,0.21437010763745262,0.000860158188011395,100.04041211621598,0.976,97.63944222542679,8.279576489429584,76.0,2269946.1629873724,15.06922871094435,19.548912826416213,20,7585,frequent,6,0,5
72.0,12,0,0.21953105676552098,0.000860158188011395,99.3659655136661,0.976,96.98118234133811,16.50274776543592,42.0,3398810.360623957,25.917004838190365,36.574512122026576,47,7584,frequent,5,0,8
72.0,12,0,0.20060757662927028,0.000860158188011395,101.91454564778991,0.975,99.36668200659516,13.95490144468665,62.0,2503866.395362351,12.96871946517814,25.319457526255583,2,7583,frequent,4,0,5
72.0,12,0,0.19544662750120192,0.000860158188011395,102.6482498893519,0.975,100.08204364211811,10.781384883832485,59.0,2192003.975638467,8.279071227415667,32.332527112647526,59,7581,intermediate,2,0,11
72.0,12,0,0.2169505822014868,0.000860158188011395,99.70136458322723,0.976,97.30853183322978,9.067138978617647,78.0,1647658.2044686552,2.304882466949649,17.3283181713045,34,7588,frequent,9,0,5
72.0,12,0,0.2178107403894982,0.000860158188011395,99.58916429027195,0.976,97.19902434730542,6.0792371682132575,80.0,1637941.9734429826,2.304882466949649,17.3283181713045,34,7585,frequent,6,0,5
72.0,12,0,0.17652314736495123,0.000860158188011395,105.50251752584477,0.974,102.7594520701728,15.223603521154088,55.0,2700804.259805574,17.08598804573711,25.266363027628067,8,7586,intermediate,7,0,9
72.0,12,0,0.1816840964930196,0.000860158188011395,104.69688396679705,0.974,101.97476498366032,8.143670059799225,71.0,1496915.43508474,0.04698132424061439,20.60217136805844,28,7582,intermediate,3,0,1
72.0,12,0,0.20748884213336144,0.000860158188011395,100.96314056386217,0.975,98.43906204976561,13.153045775011105,66.0,3430639.6118880874,27.03236156474063,34.59533471681034,46,7580,frequent,1,0,8
72.0,13,0,0.16170808494510025,0.0007236952542755711,107.94263749827448,0.974,105.13612892331933,22.924771452627077,60.0,3469512.7910516765,23.814525756821507,30.831216505601457,14,7583,intermediate,4,0,7
72.0,13,0,0.1349313605369041,0.0007236952542755711,112.92807270778844,0.972,109.76608667197037,20.079404821192842,56.0,3518396.2206638507,24.572457802238507,26.93269461820816,25,7581,intermediate,2,0,9
72.0,13,0,0.1327602747740774,0.0007236952542755711,113.3710446617541,0.972,110.19665541122498,10.561307336456059,84.0,1591203.0585118514,0.021124485294171307,15.746039811589254,18,7587,intermediate,8,0,12
72.0,13,0,0.13710244629973084,0.0007236952542755711,112.49154812850702,0.972,109.34178478090882,13.703973236820108,80.0,2321756.0182505236,5.007556274072761,27.15133173761563,26,7579,intermediate,0,0,10
72.0,13,0,0.13927353206255755,0.0007236952542755711,112.06128382946154,0.972,108.92356788223663,17.493437760357615,42.0,3491258.496072747,20.031669959242816,38.860103387774295,52,7584,intermediate,5,0,10
72.0,13,0,0.13348397002835297,0.0007236952542755711,113.22265907049416,0.972,110.05242461652033,13.313551684271308,63.0,2406970.8586973366,5.007556274072761,27.15133173761563,26,7583,intermediate,4,0,10
72.0,13,0,0.13203657951980183,0.0007236952542755711,113.52016829945543,0.972,110.34160358707068,14.19499200212729,58.0,2607253.953239704,8.279071227415667,32.332527112647526,59,7581,intermediate,2,0,11
72.0,13,0,0.14651048460531324,0.0007236952542755711,110.67004122951765,0.973,107.68195011632068,20.393541077271355,56.0,3585495.538279445,23.814525756821507,30.831216505601457,14,7581,intermediate,2,0,7
72.0,13,0,0.15447113240234453,0.0007236952542755711,109.2106006585179,0.973,106.26191444073793,9.719721674103608,81.0,1765705.5081370587,1.3952722120924677,25.153023225380647,38,7579,intermediate,0,0,12
72.0,13,0,0.17401090426778495,0.0007236952542755711,105.90262067887767,0.974,103.14915254122684,9.83563634342145,67.0,2055184.2316176835,3.4903810750891466,18.102816187207132,55,7581,intermediate,2,0,6
72.0,13,0,0.16387917070792696,0.0007236952542755711,107.57244040737659,0.974,104.7755569567848,4.648703010255404,82.0,1378090.38642212,0.47419141006829235,19.262985031435452,53,7585,intermediate,6,0,12
72.0,13,0,0.13854983680828198,0.0007236952542755711,112.20402088522135,0.972,109.06230830043515,12.44513230697869,48.0,2624367.4053920177,8.279071227415667,32.332527112647526,59,7584,intermediate,5,0,11
72.0,13,0,0.13999722731683312,0.0007236952542755711,111.91922241182176,0.973,108.89740340670258,7.761181598658753,60.0,1651901.8580840148,0.36859013809027175,17.4276695750112,15,7586,intermediate,7,0,12
72.0,13,0,0.14361570358821096,0.0007236952542755711,111.2188278478805,0.973,108.21591949598773,29.270563484778684,46.0,5243916.531768867,34.70700379401162,39.251855651775934,44,7586,intermediate,7,0,6
72.0,13,0,0.1653265612164781,0.0007236952542755711,107.32814840032339,0.974,104.53761654191497,4.565745338161643,82.0,1372999.6473194954,2.4925669833526856,18.39756033561798,6,7585,intermediate,6,0,1
72.0,13,0,0.15012896087669111,0.0007236952542755711,109.99786167083833,0.973,107.0279194057257,6.6109039218594,71.0,1596317.7941109894,0.42008440584182427,20.44401242338091,39,7583,intermediate,4,0,1
72.0,13,0,0.14216831307965982,0.0007236952542755711,111.49702809108848,0.973,108.48660833262909,7.705574034466844,70.0,1896985.2613887356,6.123832402749821,18.045714423903565,30,7580,intermediate,1,0,11
72.0,13,0,0.1631554754536514,0.0007236952542755711,107.69533409859632,0.974,104.89525541203281,17.387334834386056,67.0,2658244.2685297425,19.18492317002289,27.572388464394745,10,7582,intermediate,3,0,11
72.0,13,0,0.1551948276566201,0.0007236952542755711,109.08137164147448,0.973,106.13617460715466,6.773438243070231,68.0,1526105.3661214586,2.4925669833526856,18.39756033561798,6,7581,intermediate,2,0,1
72.0,13,0,0.13637875104545527,0.0007236952542755711,112.6363516675132,0.972,109.48253382082282,28.652775572539863,80.0,4553294.632584889,33.55066919104568,43.302756822661635,56,7587,intermediate,8,0,6
72.0,13,0,0.14578678935103767,0.0007236952542755711,110.80630076179071,0.973,107.81453064122236,28.057390718485273,80.0,4480752.554808528,33.55066919104568,43.302756822661635,56,7587,intermediate,8,0,6
72.0,13,0,0.16822134223358037,0.0007236952542755711,106.84543347054631,0.974,104.0674522003121,10.481509094957081,58.0,2104934.071682895,3.4903810750891466,18.102816187207132,55,7586,intermediate,7,0,6
72.0,13,0,0.16605025647075367,0.0007236952542755711,107.20674198054276,0.974,104.41936668904864,7.3782750117943205,54.0,1784033.907482023,0.5252407043173825,24.000690671671524,27,7584,intermediate,5,0,11
72.0,13,0,0.15374743714806896,0.0007236952542755711,109.34038747891427,0.973,106.38819701698358,9.834678800995714,74.0,2699196.2732028863,13.04159450488545,24.252808571624264,45,7585,intermediate,6,0,8
72.0,13,0,0.16243178019937582,0.0007236952542755711,107.81873173550929,0.974,105.01544471038605,16.93920747932485,62.0,2781700.700161322,17.08598804573711,25.266363027628067,8,7583,intermediate,4,0,9
72.0,13,0,0.15881330392799797,0.0007236952542755711,108.44342727958318,0.973,105.51545474303443,13.833831431613394,58.0,2634265.3351600845,15.06922871094435,19.548912826416213,20,7581,intermediate,2,0,5
72.0,13,0,0.16894503748785594,0.0007236952542755711,106.72595461292555,0.974,103.95107979298947,15.273720015591417,55.0,2717424.628350185,12.96871946517814,25.319457526255583,2,7586,intermediate,7,0,5
72.0,13,0,0.1450630940967621,0.0007236952542755711,110.94318120059093,0.973,107.94771530817496,8.163433642568654,60.0,1708000.9925274365,0.42008440584182427,20.44401242338091,39,7586,intermediate,7,0,1
72.0,13,0,0.15157635138524225,0.0007236952542755711,109.73314386897711,0.973,106.77034898451473,14.019121837824677,69.0,2196046.9928161553,8.081436225893473,24.151396068789406,5,7582,intermediate,3,0,11
72.0,13,0,0.1674976469793048,0.0007236952542755711,106.96538842055207,0.974,104.18428832161771,10.891316026330674,51.0,2351955.818088238,9.125158885887545,23.856078758272673,48,7584,intermediate,5,0,9
72.0,13,0,0.1407209225711087,0.0007236952542755711,111.77783019650595,0.973,108.75982878120028,26.11001573404424,60.0,3868586.3142771386,25.917004838190365,36.574512122026576,47,7583,intermediate,4,0,8
72.0,13,0,0.1580896086737224,0.0007236952542755711,108.56993825542185,0.973,105.63854992252546,16.34965107791412,57.0,2963699.562354624,18.325459305553952,23.33459389871186,7,7581,intermediate,2,0,7
72.0,13,0,0.17039242799640708,0.0007236952542755711,106.48841006971469,0.974,103.71971140790211,19.559163038010126,82.0,2599198.358561393,13.04159450488545,24.252808571624264,45,7587,intermediate,8,0,8
72.0,13,0,0.1428920083339354,0.0007236952542755711,111.3576057855145,0.973,108.3509504293056,22.95835444634108,66.0,3462660.140706129,24.572457802238507,26.93269461820816,25,7582,intermediate,3,0,9
72.0,13,0,0.16677395172502923,0.0007236952542755711,107.0858232968883,0.974,104.3015918911692,12.415090032081713,80.0,2080849.8200361806,5.886820449917087,16.34416988836449,29,7579,intermediate,0,0,7
72.0,13,0,0.1602606944365491,0.0007236952542755711,108.19199038711203,0.974,105.37899863704712,12.242860534577238,43.0,3299998.418586332,24.572457802238507,26.93269461820816,25,7585,intermediate,6,0,9
72.0,13,0,0.1378261415540064,0.0007236952542755711,112.34744010936707,0.972,109.20171178630478,27.51584927745793,65.0,4594103.496945787,33.55066919104568,43.302756822661635,56,7582,intermediate,3,0,6
72.0,13,0,0.14868157036813998,0.0007236952542755711,110.26493183301037,0.973,107.28777867351909,7.575502769089429,64.0,1761493.6231759205,1.431644430884371,20.418007608654328,33,7583,intermediate,4,0,2
72.0,13,0,0.1530237418937934,0.0007236952542755711,109.47073698089808,0.973,106.51502708241384,10.122705293357516,74.0,2730816.633021268,13.582796875859815,22.56825422463654,12,7585,intermediate,6,0,7
72.0,13,0,0.16966873274213154,0.0007236952542755711,106.60694806002529,0.974,103.83516741046463,14.52287499033142,66.0,3700150.33024718,27.454796196848182,29.7155834712464,21,7580,intermediate,1,0,6
72.0,13,0,0.13131288426552626,0.0007236952542755711,113.67003745433568,0.972,110.48727640561428,25.333280075913873,60.0,3699528.4814878646,23.814525756821507,30.831216505601457,14,7583,intermediate,4,0,7
72.0,13,0,0.14795787511386438,0.0007236952542755711,110.39936231154817,0.973,107.41857952913637,13.51490824105282,80.0,2201109.159301082,3.4903810750891466,18.102816187207132,55,7579,intermediate,0,0,6
72.0,13,0,0.17328720901350939,0.0007236952542755711,106.01887044489521,0.974,103.26237981332794,17.410684458809353,62.0,2859373.637908807,18.325459305553952,23.33459389871186,7,7583,intermediate,4,0,7
72.0,13,0,0.15230004663951782,0.0007236952542755711,109.60165410775218,0.973,106.64240944684288,15.819688987166831,55.0,2771522.294134212,13.04159450488545,24.252808571624264,45,7586,intermediate,7,0,8
72.0,13,0,0.16098438969082468,0.0007236952542755711,108.06705561989375,0.974,105.25731217377651,15.38311841438283,79.0,2579906.603809723,15.06922871094435,19.548912826416213,20,7579,intermediate,0,0,5
72.0,13,0,0.17183981850495825,0.0007236952542755711,106.25272503163603,0.974,103.49015418081349,8.62180274385092,59.0,1783258.4095957864,1.3952722120924677,25.153023225380647,38,7586,intermediate,7,0,12
72.0,13,0,0.16460286596220253,0.0007236952542755711,107.45004653365221,0.974,104.65634532377726,7.185369088642734,78.0,1408994.7884935865,0.42008440584182427,20.44401242338091,39,7588,intermediate,9,0,1
72.0,13,0,0.1573659134194468,0.0007236952542755711,108.69698357997362,0.973,105.76216502331432,20.858648833598714,56.0,3759421.4639122547,27.03236156474063,34.59533471681034,46,7581,intermediate,2,0,8
72.0,13,0,0.15591852291089567,0.0007236952542755711,108.95269561345225,0.973,106.01097283188903,17.760013849090026,57.0,3169798.793654084,24.650992368602125,18.681692246548174,35,7581,intermediate,2,0,5
72.0,13,0,0.14433939884248653,0.0007236952542755711,111.08068828819037,0.973,108.08150970440923,23.396028910753042,81.0,3342363.8955559526,20.031669959242816,38.860103387774295,52,7587,intermediate,8,0,10
72.0,13,0,0.1472341798595888,0.0007236952542755711,110.53439694101061,0.973,107.54996822360333,11.844094512453127,60.0,2338432.176424245,6.985365928538363,23.041028711536132,4,7581,intermediate,2,0,9
72.0,13,0,0.17111612325068268,0.0007236952542755711,106.37033694466577,0.974,103.60470818410445,24.215937148853982,80.0,3405995.0235572425,23.31852258196699,31.94097553712673,22,7587,intermediate,8,0,6
72.0,13,0,0.17256351375923382,0.0007236952542755711,106.135570720767,0.974,103.37604588202706,14.021278219767662,77.0,2526386.5328845526,19.18492317002289,27.572388464394745,10,7588,intermediate,9,0,11
72.0,13,0,0.13420766528262854,0.0007236952542755711,113.07500416808446,0.972,109.90890405137809,15.665125536214283,70.0,2359108.02481248,3.4903810750891466,18.102816187207132,55,7582,intermediate,3,0,6
72.0,13,0,0.15953699918227354,0.0007236952542755711,108.3174461413381,0.973,105.39287509552196,7.021395396438632,67.0,1569290.8178415503,3.120949538802023,19.644995842436234,16,7581,intermediate,2,0,1
72.0,13,0,0.14144461782538426,0.0007236952542755711,111.63710084035984,0.973,108.62289911767012,14.5453469312943,77.0,2352994.7747825426,6.985365928538363,23.041028711536132,4,7588,intermediate,9,0,9
72.0,13,0,0.15664221816517124,0.0007236952542755711,108.82456782290436,0.973,105.88630449168593,20.37330903595107,61.0,3165526.1653864016,24.650992368602125,18.681692246548174,35,7583,intermediate,4,0,5
72.0,13,0,0.14940526562241555,0.0007236952542755711,110.13110007247357,0.973,107.15756037051678,28.904627977720594,46.0,5197403.792796602,34.70700379401162,39.251855651775934,44,7586,intermediate,7,0,6
72.0,13,0,0.15085265613096668,0.0007236952542755711,109.86521134148789,0.973,106.89885063526772,10.684776396670316,83.0,1615264.4848360955,0.04698132424061439,20.60217136805844,28,7587,intermediate,8,0,1
72.0,13,0,0.13565505579117967,0.0007236952542755711,112.78185755148915,0.972,109.62396554004745,26.477191388748235,80.0,3618503.8172990144,23.814525756821507,30.831216505601457,14,7587,intermediate,8,0,7
72.0,14,0,0.11888722735411805,0.000588478501671728,116.36760954017319,0.971,112.99294886350816,20.338804600144417,67.0,2984614.2392271385,25.315427491364602,20.50849451886851,31,7582,intermediate,3,0,12
72.0,14,0,0.12359505536749188,0.000588478501671728,115.31675209040057,0.972,112.08788303186935,11.571810295637594,53.0,2425128.3311450207,5.886820449917087,16.34416988836449,29,7584,intermediate,5,0,7
72.0,14,0,0.11417939934074423,0.000588478501671728,117.45675053157608,0.971,114.05050476616037,12.832044886980261,58.0,2371479.2038000915,2.304882466949649,17.3283181713045,34,7586,intermediate,7,0,5
72.0,14,0,0.0988789582972793,0.000588478501671728,121.29857970519325,0.97,117.65962231403745,19.97840918077501,54.0,3252549.797693244,18.161677598647366,17.327278630057563,1,7586,intermediate,7,0,5
72.0,14,0,0.1053522218156683,0.000588478501671728,119.61259615215914,0.97,116.02421826759436,18.77761566613921,62.0,2925253.992142317,12.367848757450806,26.263692151567295,49,7583,intermediate,4,0,10
72.0,14,0,0.12124114136080497,0.000588478501671728,115.83756678250504,0.971,112.47827734581239,10.721078236896822,68.0,2415845.6852035793,5.427709565446549,21.8236174063317,40,7580,intermediate,1,0,9
72.0,14,0,0.11241396383572905,0.000588478501671728,117.87563831970803,0.971,114.4572448084365,20.406398464738665,61.0,3141444.2336222418,14.175033621565058,22.339191677790136,43,7583,intermediate,4,0,6
72.0,14,0,0.10358678631065313,0.000588478501671728,120.06312453682688,0.97,116.46123080072206,15.603818571383696,48.0,3043319.053747164,10.016804658113722,27.526624161458578,24,7584,intermediate,5,0,9
72.0,14,0,0.12947984038420915,0.000588478501671728,114.0530274477916,0.972,110.85954267925344,7.449872565501174,68.0,1623941.1814265545,0.36859013809027175,17.4276695750112,15,7581,intermediate,2,0,12
72.0,14,0,0.10417526481232485,0.000588478501671728,119.91218991912434,0.97,116.31482422155061,10.243097265503687,60.0,2796279.3332376787,8.279071227415667,32.332527112647526,59,7585,intermediate,6,0,11
72.0,14,0,0.10299830780898139,0.000588478501671728,120.21482813298802,0.97,116.60838328899837,26.81877886713231,66.0,3853029.950750249,22.543322638355946,29.19618148796934,13,7582,intermediate,3,0,7
72.0,14,0,0.12653744787585053,0.000588478501671728,114.67822450024227,0.972,111.46723421423548,25.530637509070445,55.0,5351332.963103524,34.70700379401162,39.251855651775934,44,7581,intermediate,2,0,6
72.0,14,0,0.11182548533405731,0.000588478501671728,118.01658388695164,0.971,114.59410295423004,21.995379033337276,67.0,3105800.688291941,13.04159450488545,24.252808571624264,45,7582,intermediate,3,0,8
72.0,14,0,0.09829047979560758,0.000588478501671728,121.45621678064121,0.97,117.81253027722197,18.535914922351157,68.0,2651183.577628682,12.35251546420813,16.735299272521527,41,7582,intermediate,3,0,3
72.0,14,0,0.10770613582235522,0.000588478501671728,119.02229696019681,0.971,115.5706503483511,12.224797530089948,77.0,2008795.761708571,1.431644430884371,20.418007608654328,33,7588,intermediate,9,0,2
72.0,14,0,0.1135909208390725,0.000588478501671728,117.59572789271122,0.971,114.1854517838226,17.290351819969203,68.0,2536982.246587946,12.863925686068846,20.42282119802883,37,7582,intermediate,3,0,11
72.0,14,0,0.10829461432402696,0.000588478501671728,118.876530766148,0.971,115.4291113739297,24.180447472294485,51.0,3823816.4020622815,22.543322638355946,29.19618148796934,13,7586,intermediate,7,0,7
72.0,14,0,0.1071176573206835,0.000588478501671728,119.16877934268662,0.971,115.71288474174871,18.08300842230661,40.0,4163059.387369341,27.03236156474063,34.59533471681034,46,7580,intermediate,1,0,8
72.0,14,0,0.09593656578892067,0.000588478501671728,122.09328185030141,0.97,118.43048339479236,19.769037393306817,68.0,2796062.102777846,5.007556274072761,27.15133173761563,26,7582,intermediate,3,0,10
72.0,14,0,0.10476374331399659,0.000588478501671728,119.76201638244018,0.97,116.16915589096698,20.642734580318237,76.0,3760985.0600670017,24.572457802238507,26.93269461820816,25,7588,intermediate,9,0,9
72.0,14,0,0.10240982930730967,0.000588478501671728,120.3673087305006,0.97,116.75628946858558,7.439608745678198,70.0,1821535.9544867727,1.4697695182431179,16.000993513720886,19,7580,intermediate,1,0,1
72.0,14,0,0.10652917881901176,0.000588478501671728,119.31598511118331,0.971,115.85582154295899,20.022187067360168,67.0,2854583.242037512,11.741495331380806,25.11734725299631,57,7582,intermediate,3,0,10
72.0,14,0,0.12889136188253741,0.000588478501671728,114.17702742635328,0.972,110.98007065841539,5.433443195313419,81.0,1542994.4718901,0.36859013809027175,17.4276695750112,15,7585,intermediate,6,0,12
72.0,14,0,0.10182135080563794,0.000588478501671728,120.52057448040904,0.97,116.90495724599677,9.505535935056711,69.0,2184464.2756479066,1.5585121673027997,21.634732138842313,9,7580,intermediate,1,0,11
72.0,14,0,0.10005591530062276,0.000588478501671728,120.98516613597043,0.97,117.35561115189131,19.277778677364164,78.0,3086342.2678980655,15.06922871094435,19.548912826416213,20,7579,intermediate,0,0,5
72.0,14,0,0.10888309282569868,0.000588478501671728,118.73147367140727,0.971,115.28826093493646,17.95479059380995,40.0,4144923.878867164,27.03236156474063,34.59533471681034,46,7580,intermediate,1,0,8
72.0,14,0,0.12771440487919397,0.000588478501671728,114.42657773085196,0.972,111.2226335543881,20.008477208217784,82.0,2652918.4029987105,8.279071227415667,32.332527112647526,59,7587,intermediate,8,0,11
72.0,14,0,0.1094715713273704,0.000588478501671728,118.5871186930885,0.971,115.14809225098892,18.415177504394176,57.0,3171190.6829332556,12.96871946517814,25.319457526255583,2,7581,intermediate,2,0,5
72.0,14,0,0.12241809836414842,0.000588478501671728,115.57602634290832,0.972,112.33989760530689,30.017372196825747,80.0,5303868.1730480855,34.70700379401162,39.251855651775934,44,7587,intermediate,8,0,6
72.0,14,0,0.09652504429059239,0.000588478501671728,121.93300979492558,0.97,118.27501950107781,12.501704997424028,70.0,1966504.9987527265,0.021124485294171307,15.746039811589254,18,7582,intermediate,3,0,12
72.0,14,0,0.09770200129393584,0.000588478501671728,121.61449156752332,0.97,117.96605682049761,11.773491919349118,59.0,3116451.2986140596,15.06922871094435,19.548912826416213,20,7585,intermediate,6,0,5
72.0,14,0,0.11476787784241596,0.000588478501671728,117.31841688701326,0.971,113.91618279728986,20.853609861929648,77.0,4019176.140707668,25.917004838190365,36.574512122026576,47,7579,intermediate,0,0,8
72.0,14,0,0.13006831888588088,0.000588478501671728,113.92953849641451,0.972,110.7395114185149,19.213690608911815,53.0,3189231.3526416663,17.62109722829088,25.606113545186727,3,7586,intermediate,7,0,8
72.0,14,0,0.1283028833808657,0.000588478501671728,114.30154273473215,0.972,111.10109953815964,18.479838967486533,62.0,2955388.4035265623,18.161677598647366,17.327278630057563,1,7583,intermediate,4,0,5
72.0,14,0,0.1159448348457594,0.000588478501671728,117.04365671552867,0.971,113.64939067077833,27.976943634826373,80.0,4540806.798187873,33.38568859156718,45.740684444004415,50,7587,intermediate,8,0,10
72.0,14,0,0.12712592637752224,0.000588478501671728,114.552136828887,0.972,111.34467699767816,29.67217286579705,80.0,5260245.204756334,34.70700379401162,39.251855651775934,44,7587,intermediate,8,0,6
72.0,14,0,0.11123700683238559,0.000588478501671728,118.15819817706708,0.971,114.73161042993213,9.000771842437686,66.0,1859799.9527748644,2.4925669833526856,18.39756033561798,6,7581,intermediate,2,0,1
72.0,14,0,0.12477201237083532,0.000588478501671728,115.05970454796277,0.972,111.8380328206198,8.713348850057216,68.0,1830216.0650204,0.09123651547504126,16.06658715270086,54,7581,intermediate,2,0,3
72.0,14,0,0.12006418435746151,0.000588478501671728,116.10141396010125,0.971,112.73447295525831,14.945107960795333,80.0,2415840.6549358317,5.427709565446549,21.8236174063317,40,7579,intermediate,0,0,9
72.0,14,0,0.11653331334743114,0.000588478501671728,116.90721838465956,0.971,113.51690905150443,11.127159421496716,68.0,2519372.641048644,5.007556274072761,27.15133173761563,26,7580,intermediate,1,0,10
72.0,14,0,0.11006004982904213,0.000588478501671728,118.44345895241747,0.971,115.00859864279737,12.242019228973122,51.0,2533797.984039104,12.35251546420813,16.735299272521527,41,7584,intermediate,5,0,3
72.0,14,0,0.11947570585578979,0.000588478501671728,116.23421555117675,0.971,112.86342330019262,7.898985629773704,64.0,1795631.0278165308,0.12235304301063897,20.057578786399198,0,7583,intermediate,4,0,1
72.0,14,0,0.11064852833071386,0.000588478501671728,118.30048767265467,0.971,114.86977353014768,22.044596930960584,76.0,4173653.1599439466,27.454796196848182,29.7155834712464,21,7588,intermediate,9,0,6
72.0,14,0,0.13065679738755262,0.000588478501671728,113.80655632394036,0.972,110.61997274687002,20.611221567311922,52.0,3389760.269514664,24.650992368602125,18.681692246548174,35,7586,intermediate,7,0,5
72.0,14,0,0.12065266285913323,0.000588478501671728,115.9691994516,0.971,112.6060926675036,14.293052968905478,80.0,2270445.350175057,2.304882466949649,17.3283181713045,34,7579,intermediate,0,0,5
72.0,14,0,0.10064439380229448,0.000588478501671728,120.82949469905522,0.97,117.20460985808356,21.661554030900525,82.0,2694706.6976695796,5.007556274072761,27.15133173761563,26,7587,intermediate,8,0,10
72.0,14,0,0.11535635634408768,0.000588478501671728,117.18072092963247,0.971,113.78248002267313,10.863307413966474,68.0,2489868.1859778687,12.863925686068846,20.42282119802883,37,7580,intermediate,1,0,11
72.0,14,0,0.12300657686582014,0.000588478501671728,115.4461084352987,0.972,112.21361739911033,11.615595588239147,81.0,1998934.2632512841,1.3952722120924677,25.153023225380647,38,7579,intermediate,0,0,12
72.0,14,0,0.1241835338691636,0.000588478501671728,115.18795240683589,0.972,111.96268973944449,16.76659041214694,57.0,2974389.7139481483,13.04159450488545,24.252808571624264,45,7581,intermediate,2,0,8
