EventID,Duration,TimeStep,Region,Area,Increments
5433,720,30,Murray Basin,40000,3.02,3.16,3.98,3.18,3.96,3.83,4.09,6.83,4.53,2.57,3.86,4.19,6.17,5.6,6.4,6.36,5.25,7.06,4.59,3.64,2.59,2.02,1.6,1.52
5434,720,30,Murray Basin,40000,3.46,2.61,5.32,7.97,6.81,8.02,6.49,5.09,5.37,3.45,2.69,2.07,3.06,2.41,2.18,2.48,3.66,5.37,4.07,3.58,4.42,5.69,2.03,1.7
5435,720,30,Murray Basin,40000,3.28,1.51,4.51,4.72,3.23,3.67,4.77,4.84,7.91,7.16,6.42,6.72,6.16,4.3,4.21,3.23,7.09,3.98,3.72,3.47,2.21,1.4,0.98,0.51
5436,720,30,Murray Basin,40000,0.29,0.72,4.3,4.27,1.22,1.15,6.72,6.31,5.66,7.75,6.24,5.28,6.41,5.4,5.86,4.49,4.78,5.59,5.4,5.04,2.4,2.71,1.1,0.91
5437,1080,60,Murray Basin,100,0.49,2.09,4.33,3.9,4.27,6.12,4.53,5.85,6.5,8.14,8.81,11.49,9.94,7.46,5.37,4.88,3.72,2.11
5438,1080,60,Murray Basin,100,2.47,2.24,3.08,3.1,3.71,4.43,3.17,3.25,5.17,5.1,5.72,8.68,8.95,9.06,4.13,3.52,12.67,11.55
5439,1080,60,Murray Basin,100,4.21,2.6,2.85,6.55,6.67,7.41,10.46,6.17,9.29,5.88,7.14,5.51,2.63,3.58,4.49,5.6,3.47,5.49
5440,1080,60,Murray Basin,100,2.88,2.54,2.86,4.43,5.97,1.41,7.45,10.67,12.17,6.69,7.45,6.24,8.26,8,2.05,2.42,3.67,4.84
5441,1080,60,Murray Basin,100,2.21,1.64,0.75,4.46,16.55,6.72,7.24,9.99,8.32,13.12,5.28,4,3.72,5.08,2.89,3.55,3.29,1.19
5442,1080,60,Murray Basin,100,1.5,4.76,3.2,2.35,5,11.61,9.92,8.41,5.07,8.37,10.23,7.61,10.19,4.36,3.14,1.97,1.98,0.33
5443,1080,60,Murray Basin,100,4,6.43,6.69,4.37,6.05,4.92,3.74,4.13,4,2.55,5.43,4.83,4.44,7.79,10,8.94,7.84,3.85
5444,1080,60,Murray Basin,100,1.39,2.11,6.98,6.29,3.04,4.08,5.37,7.17,11.17,10.42,7.29,5.52,5,3.53,6.91,3.53,4.32,5.88
5445,1080,60,Murray Basin,100,34.13,6.6,5.65,0.22,1.49,1.43,4.06,7.87,3.21,5.23,10.25,0.6,0.25,0.14,0.68,16.82,1.34,0.03
5446,1080,60,Murray Basin,100,1.93,1.14,1.44,0.88,2.62,3.63,2.94,5.14,3.99,9.26,9.33,1.79,3.95,11.37,15.21,11.85,10.44,3.09
5447,1080,60,Murray Basin,200,0.47,2.05,4.33,3.92,4.23,6.06,4.5,5.82,6.47,8.06,8.8,11.5,9.93,7.53,5.49,4.88,3.77,2.19
5448,1080,60,Murray Basin,200,5.77,7.18,5.31,2.41,7.18,8.23,3.92,4.74,4.36,3.71,7.1,7.38,10.72,11.92,2.77,1.02,2.04,4.24
5449,1080,60,Murray Basin,200,2.54,2.22,3.01,3.23,3.94,4.47,3.4,3.28,5.07,5.56,5.75,8.43,9.34,8.63,3.67,3.99,12.55,10.92
5450,1080,60,Murray Basin,200,4.41,6.09,9.72,13.29,9.43,2.77,0.7,0.64,1.96,3.93,5.32,5.48,3.65,4.72,8.31,9.21,6.66,3.71
5451,1080,60,Murray Basin,200,4.24,2.67,2.84,6.49,6.57,7.42,10.37,6.06,9.16,6.15,7.18,5.57,2.71,3.42,4.31,5.49,3.7,5.65
5452,1080,60,Murray Basin,200,5.94,7.44,7.3,4.89,6.15,5.23,4.83,5.51,5.84,3.11,3.51,3.65,2.56,4.15,7.14,8.61,7.28,6.86
5453,1080,60,Murray Basin,200,3.58,13.47,5.75,6.29,8.04,7.41,12.47,6.39,4.47,4.88,5.23,4.56,4.18,4.23,2.99,2.93,1.52,1.61
5454,1080,60,Murray Basin,200,2.09,4.49,4.41,3.44,2.63,4.2,3.9,5.79,9.42,9.44,7.7,7.62,7.4,8.69,7.81,5.41,3.47,2.09
5455,1080,60,Murray Basin,200,1.19,1.89,6.48,5.87,2.89,3.73,4.74,6.5,11.24,11.26,7.32,5.35,5.49,4.36,7.48,3.52,4.32,6.37
5456,1080,60,Murray Basin,200,3.98,6.23,6.56,4.42,5.96,4.84,3.66,4.11,4,2.55,5.37,4.85,4.47,7.68,10.17,9.15,7.87,4.13
5457,1080,60,Murray Basin,500,0.58,1.88,4.16,3.98,4.3,5.78,4.03,5.62,5.96,7.72,8.72,11.21,10.01,7.69,5.98,5.37,4.41,2.6
5458,1080,60,Murray Basin,500,6.19,7.47,5.32,2.1,8.57,7.61,3.78,4.3,4.99,4.49,7.33,6.36,9.46,11.5,2.85,1.11,2.29,4.28
5459,1080,60,Murray Basin,500,7.13,4.23,4.42,5.08,3.86,3.03,3,3.89,3.68,3.32,3.82,3.65,6.93,9.96,17.63,5.92,5.37,5.08
5460,1080,60,Murray Basin,500,2.52,2.18,3.19,3.71,4.46,4.44,3.37,3.32,5.49,6.21,6.19,8.4,9.25,8.16,4.06,4.01,11.67,9.37
5461,1080,60,Murray Basin,500,3.83,4.41,9.6,13,9.14,5.63,5.62,4.62,6.07,6.71,3.52,6.29,2.39,0.72,3.24,3.62,5.1,6.49
5462,1080,60,Murray Basin,500,3.74,5.18,6.61,6.55,7.42,7.89,9.11,8.21,5.86,5.39,6.29,5.44,4.59,3.16,5.18,4.41,1.28,3.69
5463,1080,60,Murray Basin,500,5.96,7.21,6.98,5.2,6.51,5.64,4.92,6.22,6.02,3.04,3.48,3.76,2.83,3.72,6.64,8.25,7.2,6.42
