EventID,Duration,TimeStep,Region,Area,Increments
7219,1080,60,Southern Slopes (Tasmania),100,1.46,4.43,5.6,5.46,5.37,6.78,5.66,6.5,6.59,5.86,7.31,7.05,6.39,6.53,5.35,5.13,5.29,3.24
7220,1080,60,Southern Slopes (Tasmania),100,4.22,2.19,3.79,4.98,7.56,5.28,7.04,5.8,5.21,3,5.96,5.6,5.41,5.59,9.24,7.45,5.33,6.35
7221,1080,60,Southern Slopes (Tasmania),100,6.56,6.45,4.36,3.64,3.11,2.91,4.42,5.27,6.72,5.92,7.91,7.95,8.29,7.73,5.5,5.77,2.58,4.91
7222,1080,60,Southern Slopes (Tasmania),100,5.02,5.33,5.42,7.16,4.31,3.65,7.4,4.29,3.46,3.26,4.86,7.51,7.52,4.42,5.81,7.06,5.63,7.89
7223,1080,60,Southern Slopes (Tasmania),100,5.58,5.89,5.43,5.59,2.34,3.71,4.92,4.1,3.07,3.17,5.06,4.79,7.01,8.86,10.04,6.37,7.14,6.93
7224,1080,60,Southern Slopes (Tasmania),100,1.65,4.21,2.09,2.56,2.01,3.22,3.54,5.02,3.94,3.39,4.62,5.18,8.36,12.84,12.77,9.03,7.77,7.8
7225,1080,60,Southern Slopes (Tasmania),100,3.37,4.84,3.88,5.27,6.63,7.31,5.9,6.44,6.3,6,5.81,5.54,7.15,8.45,6.88,5.9,1.84,2.49
7226,1080,60,Southern Slopes (Tasmania),100,4.2,6.75,1.59,4.5,5.02,4.61,6.88,5.69,3.73,2.53,4.28,5.28,4.26,4.38,8.2,10.57,3.46,14.07
7227,1080,60,Southern Slopes (Tasmania),100,1.82,1.66,6.04,8.36,4.65,3.4,3.78,8.01,8.71,8.99,9.75,5.77,14.12,3.13,1.81,3.35,2.97,3.68
7228,1080,60,Southern Slopes (Tasmania),100,7.28,5.14,2.99,5.08,5.44,8.86,5.69,4.82,5.68,3.68,5.43,5.44,3.77,5.58,10.26,3.87,3.58,7.41
7229,1080,60,Southern Slopes (Tasmania),200,2.9,4.54,5.59,5.67,9.55,8.91,9.06,8.48,3.99,2.65,5.12,5.8,8,4.54,1.51,1.31,3.96,8.42
7230,1080,60,Southern Slopes (Tasmania),200,6.76,4.78,5.79,6.9,9.36,8.55,4.25,7.19,5.63,0.2,4.73,3.87,5.52,1.52,4.27,7.75,6.22,6.71
7231,1080,60,Southern Slopes (Tasmania),200,4.58,5.13,4.88,4.82,5.19,5.21,7.72,7.22,7.32,9.16,4.87,3.43,6,4.06,1.25,7.67,6.88,4.61
7232,1080,60,Southern Slopes (Tasmania),200,2.42,6.7,7.02,5.26,5.58,4.95,9.23,9.76,3.24,3.42,5.38,5.53,6.04,14.82,1.49,2.38,3.66,3.12
7233,1080,60,Southern Slopes (Tasmania),200,3.85,6.15,5.45,4.13,1.23,2.23,4.27,3.45,6.31,6.45,7.33,4.62,7.46,6.96,7.12,9.79,8.17,5.03
7234,1080,60,Southern Slopes (Tasmania),200,2.41,4.58,2.89,5.4,5.23,4.3,6.89,6.57,5.59,4.12,3.66,1.56,5.77,9.57,9.16,9.06,6.69,6.55
7235,1080,60,Southern Slopes (Tasmania),200,3.68,9.18,6.23,10.91,2.27,1.35,5.03,5.4,5.19,7.01,6.78,4.8,4.63,8.27,7.86,4.75,4.83,1.83
7236,1080,60,Southern Slopes (Tasmania),200,5.97,2.64,7.51,13.69,7.37,3.04,3.29,1.2,0.55,3.53,1.46,6.25,10.85,5.74,5.83,8.6,10,2.48
7237,1080,60,Southern Slopes (Tasmania),200,4.4,5.45,5.89,6.4,6.63,8.66,8.77,7.79,4.6,6.18,6.66,7.55,2.99,2.03,3.79,7.77,3.67,0.77
7238,1080,60,Southern Slopes (Tasmania),200,1.72,5.24,4.24,3.99,7.14,5.97,2.78,1.11,7.78,9.26,11.6,11.22,7.35,5.05,5.69,5.05,3.5,1.31
7239,1080,60,Southern Slopes (Tasmania),500,4.65,4.23,7.85,8.79,4.88,4.98,4.17,4.79,3.96,6,5.6,5.17,5.15,5.23,6.4,6.68,6.17,5.3
7240,1080,60,Southern Slopes (Tasmania),500,2.66,9.43,7.28,9.37,7.63,3.48,4.61,4.08,6.3,8.18,4.52,3.48,6.53,2.88,1.23,9.14,6.22,2.98
7241,1080,60,Southern Slopes (Tasmania),500,4.66,2.25,10.13,10.27,6.38,4.51,5.35,5.21,2.76,3.35,3.03,0.32,5.92,10.27,9.38,5.87,7.91,2.43
7242,1080,60,Southern Slopes (Tasmania),500,8.07,7.52,3.16,3.01,2.05,2.58,1.64,1.98,1.4,6.91,8.03,5.07,8.73,14.03,10.45,6.69,4.38,4.3
7243,1080,60,Southern Slopes (Tasmania),500,3.24,7.35,1.57,2.19,3.73,4.29,4.47,4.98,7.29,1.47,1.41,7.01,6.66,7.4,9.83,7.8,11.57,7.74
