EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,45,5,Murray Basin,frequent,6.9,3.45,6.03,17.24,25,18.1,11.21,7.76,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,45,5,Murray Basin,frequent,5.33,7.11,18,15.57,12.51,15.91,10.68,9.15,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,45,5,Murray Basin,frequent,2.58,8.19,6.58,4.15,4.15,17.85,27,17.96,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,45,5,Murray Basin,frequent,4.84,6.45,4.84,8.06,10.48,16.94,17.74,16.13,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,45,5,Murray Basin,intermediate,5.6,12.5,11.38,11.15,21.78,19.79,5.33,8.3,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,45,5,Murray Basin,intermediate,29.82,19.88,17.39,1.24,2.48,12.42,4.97,4.97,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,45,5,Murray Basin,intermediate,8.81,9.7,23.89,17.28,7.41,10,5.27,6.83,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3852,45,5,Murray Basin,intermediate,14.16,14.12,13.3,18.02,11.53,4.6,2.52,5.9,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,45,5,Murray Basin,intermediate,12.85,11.01,11.93,13.76,10.09,4.59,9.17,9.17,17.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,45,5,Murray Basin,intermediate,11.75,11.15,4.98,16.17,11.37,18.48,7.17,13.71,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3855,45,5,Murray Basin,intermediate,16.51,10.58,5.47,7.73,5.88,9.68,18.55,8.5,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,45,5,Murray Basin,intermediate,8.69,12.32,10.87,18.12,16.67,10.14,10.87,7.25,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858,45,5,Murray Basin,intermediate,7.29,5.96,5.3,9.27,12.58,11.92,20.53,15.89,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,45,5,Murray Basin,intermediate,4.32,5.41,7.93,13.61,11.73,12.48,16.73,20.99,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,45,5,Murray Basin,rare,12.17,11.11,13.23,14.81,13.76,12.17,9.52,6.88,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,45,5,Murray Basin,rare,8.05,8.21,25.03,17.53,8.01,7.69,6.68,8.48,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,45,5,Murray Basin,rare,11.54,24.93,16.41,7.57,2.08,12.41,13.68,6.02,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,45,5,Murray Basin,rare,16.62,16.63,17.24,23.17,6.57,2.89,2.67,1.24,12.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,45,5,Murray Basin,rare,7.6,10.85,4.34,5.42,18.68,27.05,11.96,9.76,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,45,5,Murray Basin,rare,6.39,7.85,7.82,16.37,16.48,8.76,13.88,13.25,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,45,5,Murray Basin,rare,10.32,10.51,15.25,11.95,15.46,8.39,6.96,11.06,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,45,5,Murray Basin,rare,13.53,17.53,11.28,11.73,7.57,9.34,9.12,9.73,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3848,45,5,Murray Basin,rare,5.06,5.06,6.77,11.87,11.87,10.54,20.41,12.18,16.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3849,45,5,Murray Basin,rare,7.32,17.07,10.98,0,3.05,18.29,13.41,28.05,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,60,5,Murray Basin,frequent,6.04,15.33,15.77,7.28,2.28,0.59,1.04,0.79,1.55,7.39,22.92,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,60,5,Murray Basin,frequent,6.88,10.63,20.71,14.22,6.94,5.52,3.1,1.6,7.01,8.84,6.12,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,60,5,Murray Basin,frequent,18.35,11.51,15.79,8.15,5.28,2.49,3.63,8.64,9.37,9.37,1.91,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893,60,5,Murray Basin,frequent,6.39,11.91,28.96,8.69,5.98,3.13,2.38,10.74,6.31,3.01,7.61,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3894,60,5,Murray Basin,frequent,4.01,7.17,10.29,12.08,11.92,16.5,4.83,5.83,12.75,8.79,3.75,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,60,5,Murray Basin,frequent,3.73,10.45,7.47,6.72,14.15,8.21,10.45,8.96,5.97,7.47,10.45,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,60,5,Murray Basin,frequent,2.08,3.09,9.66,13.91,11.63,9.36,7.46,6.64,8.61,11.3,11.56,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898,60,5,Murray Basin,frequent,4.23,7.58,5.64,5.64,6.82,4.74,22.32,12.32,9.72,3.79,8.67,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,60,5,Murray Basin,frequent,7.54,3.66,7.32,12.76,14.49,15.79,9.83,7.32,6.8,6.54,4.76,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,60,5,Murray Basin,frequent,5.24,4.83,3.39,2.8,3.3,7.72,7.41,13.82,10.48,24.98,6.64,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,60,5,Murray Basin,intermediate,6.09,18.29,11.59,5.49,16.46,2.44,0,4.27,8.54,14.02,10.98,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,60,5,Murray Basin,intermediate,6.63,13.56,19.3,15.67,8.93,7.76,5.07,4.13,1.67,8.55,3.93,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,60,5,Murray Basin,intermediate,5.38,8.8,17.63,10.77,10.14,15.56,7.43,4.05,4.01,6.09,6.76,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,60,5,Murray Basin,intermediate,5.18,4.98,4.09,3.46,9.26,12.58,9.54,8.74,8.6,10.48,10.95,12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,60,5,Murray Basin,intermediate,5.71,8.84,7.55,10.11,10.41,9.11,6.92,5.49,4.86,13.67,11.91,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,60,5,Murray Basin,intermediate,7.15,19.11,4.86,5.2,5.34,21.32,11.05,9.92,7.09,4.17,2.62,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,60,5,Murray Basin,intermediate,13.84,4.61,4.44,10.19,10.4,7.04,1.91,1.94,3.33,10.26,18.34,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,60,5,Murray Basin,intermediate,4.19,6.12,10.56,9.77,5.12,6.34,9.24,7.05,6.12,8.06,14.61,12.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,60,5,Murray Basin,intermediate,6.53,13.6,7.69,3.56,0.83,2.38,8.61,16.03,14.55,4.93,9.68,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,60,5,Murray Basin,intermediate,5.48,10.12,3.62,2.82,5.91,7,3.82,10.32,15.44,15.71,13.88,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,60,5,Murray Basin,rare,20.67,9.45,9.46,9.46,8.13,7.25,7.25,5.81,3.85,6.42,6.42,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,60,5,Murray Basin,rare,10.5,11.43,8.4,5.69,7.5,9.92,7.79,10.25,12.36,4.48,4.18,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,60,5,Murray Basin,rare,7.29,5.36,10.82,14.02,9.02,9.39,6.06,7.47,7.29,7.79,8.13,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,60,5,Murray Basin,rare,7.96,9.09,21.02,18.18,5.11,10.23,8.52,2.84,6.25,8.52,1.14,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,60,5,Murray Basin,rare,6.83,13.77,13.92,12.58,8.57,6.69,10.15,2.03,0.63,0.48,3.41,20.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,60,5,Murray Basin,rare,13.96,11.42,9.9,8.76,4.3,1.57,2.44,9.58,13.69,10.89,8.98,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3875,60,5,Murray Basin,rare,9.28,10.19,6.7,5.83,5.83,8.14,5.94,4.48,4.48,4.48,10.58,24.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,60,5,Murray Basin,rare,4.44,5.44,4.45,4.45,13.19,25.62,14.26,8.4,4.45,4.45,5.44,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,60,5,Murray Basin,rare,13.2,10.47,6.83,5.62,2.44,1.21,2.57,5.44,22.3,12.29,12.08,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,60,5,Murray Basin,rare,4.65,6.13,2.98,3.16,3.89,7.52,15.51,11.14,12.95,10.63,13.01,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,90,5,Murray Basin,frequent,4.13,8.31,11.8,6.82,3.29,2.99,7.51,18.85,1.3,0.13,0.13,1.06,0.53,4.39,8.84,6.32,6.32,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,90,5,Murray Basin,frequent,4.35,13.47,22.13,12.61,2.84,3.23,2.52,5.43,3.99,4.02,2.87,1.22,1.37,2.12,2.55,2.73,4.64,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922,90,5,Murray Basin,frequent,5.04,14.03,8.02,15.65,7.21,3.44,1.56,1.53,3.93,3.31,5.49,4.87,7.5,4.9,8.48,1.27,1.66,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923,90,5,Murray Basin,frequent,7.33,4.77,3.17,18.9,13.87,2.5,3.87,2.47,2.71,0.91,0.27,0.27,0.15,0.15,0.15,9.85,17.68,10.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3924,90,5,Murray Basin,frequent,0.62,2.14,4.05,3.75,6.59,9.19,8.4,6.52,5.89,4.48,8.17,6.98,5.33,4.97,5.6,6.65,6.72,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,90,5,Murray Basin,frequent,2.97,5.35,12.5,5.36,5.36,9.52,5.36,4.17,3.57,8.33,2.98,2.98,1.19,3.57,4.17,3.57,6.55,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3926,90,5,Murray Basin,frequent,1.79,5.98,4.19,0.6,4.19,11.38,16.17,10.78,3.59,1.2,0.6,1.8,2.4,11.98,6.59,9.58,4.19,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,90,5,Murray Basin,frequent,2.95,3.48,1.12,1.25,2.24,5.02,15.71,12.28,5.55,7.23,5.84,2.11,4.16,9.34,11.42,3.07,4.23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928,90,5,Murray Basin,frequent,2.55,3.82,5.1,1.91,1.91,2.55,2.55,6.37,7.64,6.37,9.55,25.48,7.01,6.37,3.82,1.91,3.18,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929,90,5,Murray Basin,frequent,2.73,3.97,7.12,9.88,0.95,0.27,0.33,0.39,4.12,0.56,3.05,16.9,8.39,13.85,11.57,5.34,5.75,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,90,5,Murray Basin,intermediate,1.5,1.18,1.45,3.85,5.68,3.78,3.53,5.28,11.41,7.31,3.78,5.34,4.06,6.69,12.82,5.88,11.82,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,90,5,Murray Basin,intermediate,2.71,7.72,10.37,3.46,3.33,7.64,7.79,5.27,1.43,1.45,2.49,7.69,13.74,10.26,7.35,4.91,1.58,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,90,5,Murray Basin,intermediate,2.59,8.07,11.62,9.72,7.81,6.23,5.54,7.19,9.43,9.65,3.92,1.53,0.62,0.93,2.21,3.92,5.32,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,90,5,Murray Basin,intermediate,4.02,4.76,6.15,7.9,23.99,9.28,1.84,1.87,1.93,2.08,2.38,2.65,9.04,6.96,5.67,3.16,3.16,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911,90,5,Murray Basin,intermediate,15.94,23.84,10.76,3.65,1.83,0.23,0.23,2.08,1.54,0.46,0.23,0.23,1.14,6.36,14.47,2.03,10.36,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912,90,5,Murray Basin,intermediate,4.15,5.23,5.11,5.36,5.76,5.98,6.07,6.35,6.63,6.35,6.04,5.95,5.73,5.57,5.51,5.11,4.83,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,90,5,Murray Basin,intermediate,6.27,6.99,4.37,3.79,3.41,3.2,2.91,2.96,3.01,7.78,7.61,4.56,12.96,9.97,6.49,5.27,4.56,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,90,5,Murray Basin,intermediate,2.6,1.68,5.86,8.86,8.36,6.68,6,6.13,8.86,9.52,10.2,6.92,4.65,4.02,3.87,2.55,1.58,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,90,5,Murray Basin,intermediate,1.39,2.75,4.59,3.21,7.34,9.17,9.17,7.8,11.93,11.47,5.96,2.75,4.59,4.59,2.75,6.42,2.29,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919,90,5,Murray Basin,intermediate,6.53,7.46,8.44,4.25,1.2,0,0,0.51,0.34,0.83,1.17,1.05,5.06,4.4,15.31,19.22,13.03,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3794,90,5,Murray Basin,rare,3.77,4.36,3.21,5.99,6.55,7.07,6.8,7.43,6.97,8.49,8.13,7.4,6.47,4.33,2.83,2.44,4.38,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,90,5,Murray Basin,rare,10.1,8.28,7.17,6.35,3.11,1.14,1.77,6.95,9.92,7.89,6.51,3.27,0.16,0.16,0.54,7.72,10.62,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,90,5,Murray Basin,rare,6.86,5.4,12.23,6.15,2.83,1.71,2.72,3.61,6.68,2.39,1.86,3.9,4.62,2.52,6.81,10.19,10.36,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902,90,5,Murray Basin,rare,6.98,12.61,9.82,7.95,7.95,8.88,7.95,7.48,6.08,1.4,0,0,0.93,4.21,5.61,5.14,4.67,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,90,5,Murray Basin,rare,3.91,9.61,4.9,7.81,14.07,7.43,5.57,4.06,2.32,4.46,7.02,5.57,4.42,3.35,3.71,4.1,4.36,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,90,5,Murray Basin,rare,3.1,11.51,9.02,6.2,5.27,10.89,7.48,4.65,4.67,1.84,2.78,2.48,8.39,3.72,4.03,3.4,2.48,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,90,5,Murray Basin,rare,5.3,4.76,3.7,5.29,3.17,3.7,2.65,5.29,7.41,8.47,4.23,2.65,4.76,12.7,6.35,8.99,4.23,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,90,5,Murray Basin,rare,6.54,9.04,5.38,4.5,5.75,2.67,4.46,2.49,11.81,9.54,3.43,3.85,6.34,3.25,6.19,5.11,6.04,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,90,5,Murray Basin,rare,6.05,3.32,1.59,4.34,2.54,1.35,0.39,1.55,1.93,3.39,13.47,7.16,3.12,12.42,9.93,9.93,10.36,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,90,5,Murray Basin,rare,4.74,3.88,2.59,3.45,3.88,2.59,1.29,3.88,4.74,6.03,9.05,9.48,7.33,6.9,3.88,12.5,7.76,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3949,120,5,Murray Basin,frequent,5.99,6.88,14.46,4.77,0.28,0.28,4.8,8.98,6.37,3.38,5.08,7.69,5.44,4.15,3.91,0.98,0.89,2.74,5.17,2.65,1.63,1.91,1.23,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,120,5,Murray Basin,frequent,1.86,6.76,7.4,8.19,9.61,11.09,11.98,6.51,2.53,0.76,1.23,1.55,2.28,3.16,3.7,3.57,2.15,1.64,1.93,2.15,2.21,2.47,3.03,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951,120,5,Murray Basin,frequent,8.75,5.84,2.19,5.84,5.11,2.19,2.19,6.57,11.68,7.3,1.46,1.46,0.73,2.19,1.46,1.46,2.19,2.92,4.38,2.19,2.19,2.19,5.84,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952,120,5,Murray Basin,frequent,3.81,16.91,5.44,2.31,2.59,2.31,2.03,1.72,1.22,1.84,2.19,4.31,6,4.41,4.34,7.66,3.91,13.09,4.72,1.19,1.19,2.22,2.5,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,120,5,Murray Basin,frequent,2.84,1.62,0.9,3.13,2.08,14.1,3.64,4,1.44,6.52,11.45,6.97,7.51,0.9,0.32,3.32,1.89,2.43,1.53,1.89,1.47,7.8,7.26,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,120,5,Murray Basin,frequent,4.36,5.44,5.43,3.26,3.26,4.35,4.35,4.89,4.89,4.35,4.89,3.26,2.72,2.72,3.26,3.26,3.8,3.8,3.8,3.8,4.35,4.89,4.89,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,120,5,Murray Basin,frequent,4.69,2.93,1.18,3.52,2.92,4.68,4.09,5.26,5.26,1.17,1.75,4.09,4.09,14.62,4.09,2.92,3.51,3.51,5.26,6.43,4.68,3.51,2.92,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,120,5,Murray Basin,frequent,3.36,4.34,4.16,10.2,6.93,7.18,3.73,1.73,2,2.31,2.53,1.26,0.99,2.34,2.59,3.97,4.93,1.63,5.73,5.91,7.52,8.75,3.51,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,120,5,Murray Basin,frequent,1.22,3,7.73,11.6,8.15,3.53,1.97,1.34,1.89,1.22,0.72,0.42,0.14,0.14,0.14,0.14,3.59,1.34,12.88,20.03,10.13,2.67,3.34,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,120,5,Murray Basin,frequent,0.84,1.04,2.84,1.23,1.83,2.53,1.8,3.1,3.47,1.3,0.7,0.83,0.73,1.73,8.33,9.5,11.73,11.63,15.4,9.67,1.7,4.37,2.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,120,5,Murray Basin,intermediate,5.88,19.37,6.87,7.31,4.7,3.38,1.08,0.51,0.44,1.35,0.58,2.64,13.84,10.15,5.99,2.37,1.12,0.58,2.74,2,1.35,1.69,2.13,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,120,5,Murray Basin,intermediate,1.46,3.83,3.53,2.47,2.04,2.4,5.63,5.4,10.08,7.64,18.21,4.84,6.85,2.27,2.11,1.84,2.11,4.45,4.94,1.58,1.58,1.58,1.58,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913,120,5,Murray Basin,intermediate,0.86,1.71,2.59,3.78,4.78,4.67,4.89,5.26,5.46,5.55,5.8,6.06,5.8,5.52,5.43,5.23,5.09,5.04,4.67,4.41,3.9,2.42,0.8,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,120,5,Murray Basin,intermediate,2.71,4.25,3.52,10.92,17.94,10.22,2.3,2.62,2.04,4.4,3.23,3.26,2.33,0.99,1.11,1.72,2.07,2.21,3.76,6.41,2.82,4.54,2.77,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,120,5,Murray Basin,intermediate,7.67,3.32,4.04,5.23,8.16,9.4,15.54,2.32,0.69,0.5,0.22,1.96,0.66,1.55,7.44,14.46,5.81,2.77,1.66,1.3,0.66,0.88,2.13,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,120,5,Murray Basin,intermediate,3.53,9.1,8.85,3.18,0.17,0.11,0.2,1.49,2.14,2.96,4.45,3.89,1.89,4.34,25.89,3.32,4.73,4.79,2.45,2.09,2.14,2.17,3.61,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945,120,5,Murray Basin,intermediate,6.43,7.6,2.56,2.93,5.31,0.71,1.8,2.71,2.16,2.75,2.26,2.43,3.32,4.77,17.31,6.37,5.12,7.58,8.41,2.14,1.67,1.13,1.13,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3946,120,5,Murray Basin,intermediate,3.42,6.82,8.52,10.23,5.11,1.7,1.14,1.7,2.27,2.27,6.82,3.41,6.82,6.82,6.82,6.25,3.98,3.41,2.27,1.14,2.27,1.7,2.27,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,120,5,Murray Basin,intermediate,9.08,6.98,4.89,3.49,3.5,4.2,1.4,2.1,4.2,0.7,2.1,1.4,1.4,0,0.7,0,4.9,11.89,13.29,6.29,6.29,4.9,4.2,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,120,5,Murray Basin,intermediate,1.16,4.61,7.47,3.45,1.15,0.57,0.57,0.57,4.6,1.72,1.72,0.57,1.72,4.02,5.75,8.05,2.87,6.9,1.72,12.07,15.52,8.05,4.02,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,120,5,Murray Basin,rare,4.45,6.08,6.32,7.94,7.71,7.24,4.91,5.37,4.44,2.8,3.27,3.97,2.8,4.91,3.04,3.5,3.5,2.57,1.4,2.1,3.27,3.74,2.8,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,120,5,Murray Basin,rare,2.93,3.33,5.19,8.64,13.28,22,5.58,1.41,1.3,2.32,3.14,3.78,2.92,3.87,2.94,1.03,1.03,1.03,1.03,1.9,2.71,3.18,3.39,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,120,5,Murray Basin,rare,5.17,9.99,7.09,15.82,10.95,1.94,0.96,1.31,1.82,2.48,2.85,4.99,2.95,1.28,1.5,3.19,5.76,6.1,5.43,3.64,2.11,1.38,0.78,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,120,5,Murray Basin,rare,8.51,8.54,0.84,3.74,5.56,8.61,7.65,3.62,2.25,0.96,1.8,5.06,6.52,8.16,4.51,2.88,3,4.92,3.36,3.24,2.4,1.25,1.61,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3935,120,5,Murray Basin,rare,1.88,1.88,2.45,2.45,1.7,1.7,4.53,4.53,4.72,4.72,2.64,2.64,9.25,9.25,7.36,7.36,5.66,5.66,4.15,4.15,2.26,2.26,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936,120,5,Murray Basin,rare,1.76,6.7,5.12,2.52,2.71,2.28,6.47,7.05,7.62,3.12,2.41,3.04,3.06,2.23,5.55,5.71,6.88,1.91,2.08,6.4,4.49,6.79,2.17,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,120,5,Murray Basin,rare,5.52,8.3,0.4,0,4.35,8.3,2.77,6.32,7.11,9.49,3.95,7.51,4.74,7.51,2.77,0.79,0.79,1.98,1.98,6.32,4.35,1.19,0.4,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,120,5,Murray Basin,rare,3.5,7.96,7.53,11.33,16.9,0.66,0.26,0.08,0.09,0.23,0.23,0.81,2.17,2.38,1.63,1.1,2.1,2.02,2.65,3.89,5.45,13.61,9.11,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939,120,5,Murray Basin,rare,2.99,1.65,2.73,1.37,1.34,2.39,2.58,2.42,3.52,2.85,3.09,3.95,5.16,1.69,6.4,7.1,2.42,2.74,4.22,5.35,4.33,0.91,21.46,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,120,5,Murray Basin,rare,3.2,9.42,11.64,2.62,0.11,0.11,0.11,0.11,0.11,2.09,4.11,1.15,0.5,1.19,3.73,3.59,6.03,6.14,2.36,4.96,6.32,9.66,13.07,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
